Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,W,FNH,313,,001,Microorganisms in Food Systems,Karen Fong;Keely Johnston;Kristie Keeney;Michael Milillo;Patricia Anne Hingston;Patricia Hingston;Yongting Chen,64,79.046875,7.358031326,89.0,50.0,0,,,,,,6,12,23,15,0
UBCV,2014,W,FNH,413,,001,Food Safety,Karen Fong;Siyun Wang,27,79.62962963,8.35347992,92.0,61.0,0,0,0,,,,,,5,10,
UBCV,2016,W,FNH,405,,001,Microbiology of Food and Beverage Fermentation,Karen Fong;Vivien Measday,43,83.46511628,6.38207623,95.0,66.0,0,0,0,0,1,1,4,3,13,14,7
UBCV,2016,W,FNH,413,,001,Food Safety,Karen Fong;Siyun Wang;Yue Dai,48,82.8125,5.666836147,93.0,68.0,0,0,0,0,0,2,2,8,18,11,7
UBCV,2016,W,FNH,451,,001,Nutrient Metabolism and Implications for Health,Karen Fong;Zhaoming Xu,38,81.84210526,7.354080742,93.0,50.0,0,1,0,0,0,1,2,7,12,12,3
UBCV,2017,W,FNH,405,,001,Microbiology of Food and Beverage Fermentation,Karen Fong;Vivien Measday,58,79.103448276,10.46244689,99.0,56.0,0,0,4,1,6,2,6,5,13,13,8
UBCV,2017,W,FNH,413,,001,Food Safety,Karen Fong;Siyun Wang;Yue Dai,51,82.882352941,7.226747702,92.0,51.0,0,1,0,0,0,2,5,3,15,20,5
UBCV,2017,W,FNH,451,,001,Nutrient Metabolism and Implications for Health,Karen Fong;Megan Beetch;Zhaoming Xu,61,80.918032787,7.834315716,97.0,50.0,0,1,0,0,0,4,9,9,18,12,8
UBCV,2018,W,FNH,405,,001,Microbiology of Food and Beverage Fermentation,Francisca Navas Morales;Karen Fong;Vivien Measday;Yvonne Ma,38,73.105263158,11.661415875,95.0,50.0,0,3,1,2,8,4,3,5,6,1,5
UBCV,2018,W,FNH,413,,001,Food Safety,Karen Fong;Siyun Wang;Yvonne Ma,50,84.14,7.748627265,97.0,66.0,0,0,0,0,1,4,1,8,7,14,15
UBCV,2018,W,FNH,451,,001,Nutrient Metabolism and Implications for Health,Karen Fong;Megan Beetch;Zhaoming Xu,46,80.195652174,7.561950263,93.0,50.0,0,1,0,0,1,3,3,10,15,10,3
