Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,S,FNH,250,,920,Nutrition Concepts and Controversies,Gail Hammond;Maria Mujica Coopman;Tebogo Leepile,43,75.558139535,9.310266544,91.0,44.0,1,0,1,0,8,1,9,7,8,7,1
UBCV,2017,W,FNH,250,,001,Nutrition Concepts and Controversies,Alejandra Wiedeman Manriquez;Gail Hammond;Harniesh Takhar;Maria Mujica Coopman;Tebogo Leepile,122,80.18852459,9.191562756,97.0,50.0,0,2,1,4,5,6,19,12,29,28,16
UBCV,2017,W,FNH,355,,002,International Nutrition,Brenna Han;Candice Rideout;Francine Emmonds;Francine Marion Emmonds;Katia Caballero De La Pena;Latika Raisinghani;Rose Brockington Cameron;Rose Cameron;Tebogo Leepile,260,79.453846154,7.894195647,95.0,50.0,0,2,2,6,15,14,31,48,73,48,21
UBCV,2017,W,FNH,398,,001,Research Methods in Human Nutrition,Abeer Aljaadi;Jennifer Black;Mirjana Valdes;Tebogo Leepile,118,79.288135593,8.652949396,95.0,52.0,0,2,0,6,4,6,15,16,35,22,12
UBCV,2017,W,LFS,250,,001,"Land, Food and Community I",Ada Smith;Amber A Heckelman;Amber Heckelman;Celina Guadalupe Solis-Becerra;Celina Solis-Becerra;Chelsea Gowton;Chelsea Megan Gowton;Dan Clegg;Dan John Clegg;Juli Carrillo;Kwesi Yaro;Rachel Marie Mazac;Rachel Mazac;Siddhartho Paul;Siddhartho Shekhar Paul;Tebogo Leepile;William Valley;Yeonuk Kim,302,83.125827815,8.866154718,98.0,3.0,2,0,4,0,5,7,17,39,74,103,51
UBCV,2018,S,FNH,250,,920,Nutrition Concepts and Controversies,Gail Hammond;Iris Lopez Ramirez;Maria Mujica Coopman;Tebogo Leepile,64,76.015625,10.053021638,93.0,45.0,1,1,1,4,8,5,6,7,20,8,3
UBCV,2018,S,FNH,355,,921,International Nutrition,Candice Rideout;Harniesh Kaur Takhar;Harniesh Takhar;Jun Obayashi;Jun Paul Obayashi;Kaitlyn Laurel Isabella Samson;Kaitlyn Samson;Katia Caballero De La Pena;Rose Brockington Cameron;Rose Cameron;Tebogo Leepile,187,80.657754011,9.042937081,96.0,47.0,1,1,3,5,10,9,14,24,45,50,25
UBCV,2018,W,FNH,370,,001,Nutrition Assessment,Gail Hammond;Megan Clarke;Shannon Lea Steele;Shannon Steele;Tebogo Leepile,118,79.101694915,6.865483879,93.0,63.0,0,0,0,1,7,7,23,23,28,23,6
UBCV,2018,W,FNH,398,,001,Research Methods in Human Nutrition,Jennifer Black;Larisse De Melo;Larisse Miranda De Melo;Larisse Rayanne Miranda De Melo;Mirjana Valdes;Tebogo Leepile,146,76.534246575,11.738039773,96.0,34.0,4,6,4,4,7,12,20,15,37,23,14
UBCV,2018,W,FRST,110,,101,Land One: First-year Integrative Seminar,Christiana Kittel;Maria Tomaselli Crespo;Tebogo Leepile,28,84.857142857,6.03517029,95.0,72.0,0,0,0,0,0,0,1,4,11,5,7
UBCV,2019,W,FNH,250,,001,Nutrition Concepts and Controversies,Fang-Yu Hsu;Gail Hammond;Maria Mujica Coopman;Tebogo Leepile,60,80.45,7.770925822,96.0,67.0,0,0,0,0,2,8,8,7,14,14,7
UBCV,2019,W,FNH,250,,003,Nutrition Concepts and Controversies,Gail Hammond;Iris Lopez Ramirez;Lily Ren;Tebogo Leepile,116,81.534482759,8.405413405,94.0,28.0,1,0,2,0,2,3,7,22,31,37,11
UBCV,2019,W,FNH,342,,001,Critical Perspectives on Consumer Food Practices,Celina Guadalupe Solis-Becerra;Celina Solis-Becerra;Deborah Zibrik;Gerald Kasten;Gerry Kasten;Jordie Alexandra Janice Fischer;Jordie Fischer;Tebogo Leepile,66,88.727272727,4.718361693,99.0,74.0,0,0,0,0,0,0,1,1,8,24,32
UBCV,2019,W,FNH,473,,001,Applied Public Health Nutrition,Francine Emmonds;Francine Marion Emmonds;Gail Hammond;Jordie Fischer;Monica Gobbo;Monica Sandrina Gobbo;Tebogo Leepile,71,83.507042254,6.371528723,93.0,54.0,0,1,0,1,1,1,3,2,20,39,3
UBCV,2019,W,FRST,110,,101,Land One: First-year Integrative Seminar,Maria Tomaselli Crespo;Sophie Rose Lewis;Tebogo Leepile,27,82.444444444,8.630595546,93.0,59.0,0,0,1,0,1,2,1,2,5,11,4
UBCV,2020,S,FNH,250,,920,Nutrition Concepts and Controversies,Gail Hammond;Lily Ren;Tebogo Leepile,53,79.150943396,9.430711341,91.0,46.0,1,0,0,2,5,2,8,6,11,12,6
UBCV,2020,S,FNH,355,,921,International Nutrition,Francine Emmonds;Francine Marion Emmonds;Jordie Alexandra Janice Fischer;Jordie Fischer;Katia Caballero De La Pena;Larisse De Melo;Larisse Miranda De Melo;Larisse Rayanne Miranda De Melo;Lily Ren;Renee Kong;Tebogo Leepile;Zachary Daly;Zachary R Daly,192,86.760416667,6.241634891,99.0,60.0,0,0,0,1,1,5,4,9,41,61,70
