Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2019,W,ATSC,113,,101,Applied Meteorology,Aisa Akhavan Salas;Alison Deere;Alison Pattern Deere;Andrew Loeppky;Douglas Mccollor;Florian Luskow;Gabriela Clara Racz;Gabriela Racz;Gregory West;Gunho Oh;Junyi Meng;Marjolein Ribberink;Martha Graham;Roland Stull;Rosemary Howard;Sofie Agger,765,87.465359477,14.79167429,100.0,0.0,42,3,2,7,11,11,21,28,46,107,487
UBCV,2019,W,ATSC,113,,201,Applied Meteorology,Aisa Akhavan Salas;Alison Deere;Alison Pattern Deere;Andrew Loeppky;Chung-Keung Hugo Mak;Chung-Keung Mak;Douglas Mccollor;Edward Alexander Mason;Edward Mason;Emily Grishaber;Frederik Agger;Gregory West;Gunho Oh;Jingrong Lin;Junyi Meng;Marjolein Rebecca Siebrig Ribberink;Marjolein Ribberink;Mu Li;Racquelle Mangahas;Roland Stull;Rosemary Howard;Sofie Agger;Sung-Ching Lee,1440,92.145138889,9.538287061,100.0,28.0,3,9,7,12,14,16,24,42,70,136,1107
UBCV,2019,W,ATSC,113,,99A,Applied Meteorology,Alison Deere;Alison Pattern Deere;Andrew Loeppky;Douglas Mccollor;Florian Luskow;Gabriela Clara Racz;Gabriela Racz;Gregory West;Gunho Oh;Junyi Meng;Marjolein Ribberink;Martha Graham;Roland Stull;Rosemary Howard;Sofie Agger,205,78.4,18.711326129,100.0,30.0,31,1,2,3,4,8,8,15,27,24,82
UBCV,2019,W,ATSC,113,,99C,Applied Meteorology,Aisa Akhavan Salas;Alison Deere;Alison Pattern Deere;Andrew Loeppky;Chung-Keung Hugo Mak;Chung-Keung Mak;Douglas Mccollor;Edward Alexander Mason;Edward Mason;Emily Grishaber;Frederik Agger;Gregory West;Gunho Oh;Junyi Meng;Marjolein Rebecca Siebrig Ribberink;Marjolein Ribberink;Mu Li;Racquelle Mangahas;Roland Stull;Rosemary Howard;Sofie Agger;Sung-Ching Lee,387,89.640826873,9.706185589,100.0,50.0,0,3,2,2,5,8,15,21,28,52,251
UBCV,2019,W,PHYS,159,,L2X,Introductory Physics Laboratory for Engineers,Andrew Loeppky;Erfan Rezaie;Ray Zhang;Sarah Burke,29,82.034482759,6.625075518,92.0,68.0,0,0,0,0,0,3,3,3,5,12,3
UBCV,2020,W,ATSC,113,,101,Applied Meteorology,Alison Deere;Andrew Loeppky;Douglas Mccollor;Gabriela Racz;Gunho Oh;Jingrong Lin;Marjolein Ribberink;Roland Stull;Sofie Agger;Yao Zhang,866,85.01039261,11.677898025,100.0,0.0,11,2,4,6,15,29,42,54,135,197,371
UBCV,2020,W,ATSC,113,,201,Applied Meteorology,Andrew Loeppky;Arina Kho;Clinton Macadam;Daniel Adria;Douglas Mccollor;Gabriela Racz;Jingrong Lin;Roland Stull;Sofie Agger;Yao Zhang,933,92.932475884,9.58174375,100.0,3.0,3,5,5,2,5,9,18,15,51,93,727
UBCV,2020,W,ATSC,113,,99A,Applied Meteorology,Alison Deere;Andrew Loeppky;Douglas Mccollor;Gabriela Racz;Gunho Oh;Jingrong Lin;Marjolein Ribberink;Roland Stull;Sofie Agger;Yao Zhang,231,86.359307359,10.739439199,100.0,0.0,3,1,0,0,2,5,11,13,22,68,106
UBCV,2020,W,ATSC,113,,99C,Applied Meteorology,Andrew Loeppky;Arina Kho;Clinton Macadam;Daniel Adria;Douglas Mccollor;Gabriela Racz;Jingrong Lin;Roland Stull;Sofie Agger;Yao Zhang,181,94.812154696,6.91600931,100.0,60.0,0,0,0,1,0,1,4,1,6,13,155
UBCV,2021,S,ATSC,113,,971,Applied Meteorology,Andrew Loeppky;Douglas Mccollor;Eliott Roocroft;Florian Luskow;Gabriela Racz;Jingrong Lin;Marion Nyberg;Roland Stull;Tara Howatt;Xinru Li;Yuanji Sun,337,86.890207715,13.432031023,100.0,0.0,8,0,1,2,2,7,15,17,30,70,185
UBCV,2021,S,ATSC,113,,98A,Applied Meteorology,Andrew Loeppky;Douglas Mccollor;Eliott Roocroft;Florian Luskow;Gabriela Racz;Jingrong Lin;Marion Nyberg;Roland Stull;Tara Howatt;Xinru Li;Yuanji Sun,82,89.292682927,13.150118814,100.0,38.0,3,0,0,0,1,3,2,4,9,6,54
UBCV,2021,W,ATSC,113,,201,Applied Meteorology,Andrew Loeppky;Charlotte Barclay;Cuiyi Fei;Douglas Mccollor;Eliott Roocroft;Grace Warne;Gunho Oh;Hannah Phelps;Racquelle Mangahas;Roland Stull;Sofie Agger,597,73.634840871,17.327791005,99.0,0.0,71,7,7,20,30,47,63,70,114,86,82
UBCV,2021,W,ATSC,113,,99C,Applied Meteorology,Andrew Loeppky;Charlotte Barclay;Cuiyi Fei;Douglas Mccollor;Eliott Roocroft;Grace Warne;Gunho Oh;Hannah Phelps;Racquelle Mangahas;Roland Stull;Sofie Agger,247,79.765182186,15.009262799,100.0,0.0,13,1,7,1,5,15,30,34,32,32,77
UBCV,2021,W,EOSC,211,,101,"Computer Methods in Earth, Ocean and Atmospheric Sciences",Andrew Loeppky;Anya Jacksteit;Catherine Johnson;Francis Rossmann;Philip Austin;Sean Wanket,93,77.817204301,12.195817384,95.0,28.0,4,0,3,4,3,6,7,14,18,27,7
