Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2016,W,PHRM,111,,001,Medication Management I,Adam Frankel;Ana Kopernikou;Arden Barry;Brian Cairns;Brian Rodrigues;Christine Khurana;Colleen Brady;David Grierson;Davide Massaro;Fawziah Lalji;Fong Chan;Fulong Wang;Hilary Watson;Ingrid Price;James Mccormack;Janice Lynn Moshenko;Judy Wong;Katherine Seto;Louis Lin;Nirma Vadlamudi;Patricia Gerber;Penelope Miller;Peter Shane Loewen;Peter Soja;Peter Zed;Roxane Carr;Shenglong Zou;Siyue Yu;Tara Klassen;Tim Chen;Tony Seet;Ujendra Kumar;Urs Hafeli;Vaughn Chauvin,226,80.22566372,6.321564908,92.0,27.0,2,0,0,0,0,9,34,45,79,55,2,,,
UBCV,2016,W,PHRM,241,,001,Seminar: Pharmacists in Practice II,Harparkash Ragsdale;Judith Soon;Mohamed Wehbe;Nirma Khatri Vadlamudi;Nirma Vadlamudi,205,86.84878049,3.666429713,94.0,74.0,0,0,0,0,0,0,1,6,47,97,54,,,
UBCV,2017,W,PHAR,400,,001,Pharmacy Management,Alan Low;Mohammad Atiquzzaman;Nirma Khatri Vadlamudi;Nirma Vadlamudi,125,89.248,4.11263984,98.0,76.0,0,0,0,0,0,0,0,2,12,44,67,,,
UBCV,2017,W,PHAR,400,,002,Pharmacy Management,Alan Low;Mohammad Atiquzzaman;Nirma Khatri Vadlamudi;Nirma Vadlamudi,95,91.157894737,4.611077756,100.0,74.0,0,0,0,0,0,0,1,3,4,15,72,,,
UBCV,2017,W,PHAR,403,,001,Clinical Skills: Administration of Injections,Ali Reza Ladak;Ninadh Malrina D'Costa;Nirma Khatri Vadlamudi;Nirma Vadlamudi;Tony Seet,106,92.367924528,3.675725964,98.0,74.0,0,0,0,0,0,0,1,1,1,8,95,,,
UBCV,2017,W,PHAR,403,,002,Clinical Skills: Administration of Injections,Ali Reza Ladak;Ninadh Malrina D'Costa;Nirma Khatri Vadlamudi;Nirma Vadlamudi;Tony Seet,72,92.861111111,4.355037735,97.0,77.0,0,0,0,0,0,0,0,3,2,3,64,,,
UBCV,2017,W,PHRM,241,,001,Seminar: Pharmacists in Practice II,Ariana Saatchi;Harparkash Ragsdale;Judith Soon;Karen Dahri;Nirma Khatri Vadlamudi;Nirma Vadlamudi;Penelope Miller,221,93.371040724,1.371088918,96.0,87.0,0,0,0,0,0,0,0,0,0,5,216,,,
UBCV,2018,W,PHRM,111,,001,Medication Management I,Adam Frankel;Aileen Mira;Ali Reza Ladak;Arden Barry;Brian Cairns;Brian Rodrigues;Christine Khurana;Fawziah Lalji;Fong Chan;Hilary Watson;Ingrid Price;James Mccormack;Jane Meng Xia;Janice Lynn Moshenko;Judy Wong;Karen Dahri;Katherine Seto;Kerry Wilbur;Meng Ke Monica Yu;Meng Ke Yu;Nathaniel Lal;Nirma Khatri Vadlamudi;Nirma Vadlamudi;Patricia Gerber;Penelope Miller;Roxane Carr;Rui Shang;Tamiz Jamal Kanji;Tarique Benbow;Tarique Vicario Benbow;Tony Seet;Ujendra Kumar,216,82.314814815,5.344239495,93.0,59.0,0,0,,,,6,15,41,65,72,16,,,
UBCV,2018,W,PHRM,241,,001,Seminar: Pharmacists in Practice II,Ariana Saatchi;Christine Khurana;Harparkash Ragsdale;Judith Soon;Nirma Khatri Vadlamudi;Nirma Vadlamudi,206,95.233009709,2.037233339,98.0,85.0,0,0,0,0,0,0,0,0,0,3,203,,,
UBCV,2019,W,PHRM,111,,001,Medication Management I,Adam Frankel;Aileen Mira;Ali Reza Ladak;Amrinder Sihota;Arden Barry;Ariana Saatchi;Brent Page;Brian Cairns;Brian Rodrigues;Cesilia Nishi;Christine Khurana;Colleen Brady;Fawziah Lalji;Fong Chan;Hilary Watson;Ingrid Price;James Mccormack;Jane Meng Xia;Janice Lynn Moshenko;Jason Min;Jennifer Bolt;Jonathan Grosshuesch;Judy Wong;Katherine Seto;Kerry Wilbur;Michael Rowley;Michelle Fischer;Nirma Khatri Vadlamudi;Nirma Vadlamudi;Penelope Miller;Peter Shane Loewen;Peter Zed;Roxane Carr;Rui Shang;Samantha Breaux;Samantha Francis Breaux;Shane Pawluk;Sneha Omprakash Singh;Sneha Singh;Tessa Nicholl;Tony Seet;Truc Nguyen;Truc Thien Thanh Nguyen;Ujendra Kumar,226,81.601769912,5.620660021,94.0,59.0,0,0,,,1,6,21,38,83,62,13,,,
