Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2018,W,APSC,172,,102,Engineering Analysis I,Behrooz Khatir;Bryn Crawford;Dean Richert;Md Arifur Rahman Khandoker;Tina Olfatbakhsh,152,67.671052632,17.624026464,97.0,19.0,25,9,11,6,10,21,16,15,12,12,15,,,
UBCO,2018,W,APSC,173,,201,Engineering Analysis II,Dean Richert;Jonathan Holzman;Kevin Golovin;Manjot Kaur;Maryam Sadeghi;Vahid Asgharian;Xian Jin,127,70.535433071,20.296530032,100.0,6.0,12,8,14,12,1,10,15,11,9,12,23,,,
UBCO,2018,W,APSC,173,,202,Engineering Analysis II,Anas Chaaban;Dean Richert;Jonathan Holzman;Kevin Golovin;Manjot Kaur;Maryam Sadeghi;Vahid Asgharian,129,70.589147287,20.455596882,100.0,5.0,18,3,8,6,5,14,13,17,13,12,20,,,
UBCO,2018,W,ENGR,315,,201,Systems and Control,Abtin Djavadifar;Brandon Robertson;Dean Richert;Kashish Gupta;Mehrnoosh Afsharborji;Sepehr Zarif Mansour;Sorayya Kazemi Nojadeh,79,71.949367089,19.229983755,100.0,2.0,9,9,4,2,4,5,3,7,7,15,14,,,
UBCO,2018,W,ENGR,480,,101,Modern Control,Dean Richert;Kashish Gupta,30,80.533333333,15.239995776,99.0,40.0,2,0,0,1,3,2,2,2,3,3,12,,,
UBCO,2018,W,ENGR,481,,201,Mechatronics,Dean Richert;Kyle Low,50,83.24,11.059320568,98.0,42.0,1,0,0,0,2,3,3,7,10,7,17,,,
UBCO,2019,S,ENGR,387,,001,Vibration of Mechanical Systems,Abtin Djavadifar;Dean Richert,22,80.818181818,13.336796087,100.0,55.0,0,0,1,2,0,3,2,4,0,3,7,,,
UBCO,2019,W,APSC,172,,101,Engineering Analysis I,Behrooz Khatir;Dean Richert;Kevin Golovin;Tina Olfatbakhsh;Vahid Asgharian,298,69.546979866,16.132640677,97.0,0.0,32,13,19,20,32,32,35,29,33,30,23,,,
UBCO,2019,W,APSC,173,,201,Engineering Analysis II,Alok Chandra;Amirhossein Zaji;Dean Richert;Manjot Kaur;Mehran Shirazi;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,147,81.115646259,14.049090551,100.0,38.0,3,3,3,11,9,9,12,8,22,23,44,,,
UBCO,2019,W,APSC,173,,202,Engineering Analysis II,Alok Chandra;Amirhossein Zaji;Dean Richert;Kevin Golovin;Manjot Kaur;Mehran Shirazi;Sandun Tharaka Wanniarachchi;Sin Hang Cheung;Vipul Moudgil,135,73.903703704,13.316398864,100.0,38.0,2,11,3,14,12,21,12,17,12,9,22,,,
UBCO,2019,W,APSC,177,,201,Engineering Computation and Instrumentation,Abdul Basit Zia;Dean Richert;Mahmoud Hasabel Naby;Nourhan Soliman;Richard Klukas;Sin Hang Cheung;Sorayya Kazemi Nojadeh,118,68.076271186,17.397886098,100.0,0.0,8,15,14,11,13,10,6,8,11,9,13,,,
UBCO,2019,W,ENGR,387,,201,Vibration of Mechanical Systems,Dean Richert;Dylan Goode;Hadi Mohammadi,16,79.0625,11.561249932,97.0,56.0,0,0,1,1,0,2,1,5,1,2,3,,,
UBCO,2019,W,ENGR,480,,101,Modern Control,Dean Richert;Kashish Gupta,58,82.75862069,12.606473337,98.0,31.0,2,0,0,2,1,2,4,2,13,14,18,,,
UBCO,2019,W,ENGR,481,,201,Mechatronics,Dean Richert;Kyle Low,71,82.366197183,10.384383105,98.0,44.0,1,0,0,2,3,4,6,9,12,14,20,,,
UBCO,2020,W,APSC,172,,101,Engineering Analysis I,Dean Richert;John Alan Brereton;Michael Mitchell;Sarin Raj Pokhrel;Tina Olfatbakhsh;Vahid Asgharian,180,78.166666667,15.364291475,99.0,14.0,12,4,7,6,11,14,9,15,27,25,50,,,
UBCO,2020,W,APSC,177,,201,Engineering Computation and Instrumentation,Abdul Basit Zia;Anas Chaaban;Dean Richert;Mahmoud Hasabel Naby;Nourhan Soliman;Rafiya Hossain;Richard Klukas;Sin Hang Cheung,166,75.126506024,22.243057258,100.0,0.0,21,3,6,7,6,13,7,12,23,23,45,,,
UBCO,2020,W,ENGR,315,,202,Systems and Control,Aria Salari;Dean Richert;Kai Neubauer;Logan Tarasoff;Ram Dershan,75,72.693333333,16.58799088,100.0,0.0,5,2,4,6,6,6,11,7,10,8,10,,,
