Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2021,W,BMEG,457,,001,Biomedical Engineering Design Project,Amirhossein Omidvarpashesar;Anna Blakney;Carl De Boer;Jeanie Malone;Loay Al-Salehi;Matthew Hickey;Men Yi Mona Siu;Negar Mohaghegh Harandi;Robyn Newell;Yeganeh Dorri Nokoorani,57,87.684210526,8.854292532,94.0,44.0,1,1,0,0,0,0,1,3,1,16,34,,,
UBCV,2021,W,GSAT,502,,001,Advanced Concepts in Genome Science and Technology,Anna Blakney;Cara Haney;Carl De Boer;Carolina Tropini;Corey Nislow;Freda Miller;Inanc Birol;Joerg Bohlmann;Marco Marra;Martin Hirst;Peter Stirling;Sabrina Leslie;Sara Mostafavi;Sheila Teves;Thibault Mayor;Xin Li,14,91.285714286,3.338091842,96.0,85.0,0,0,0,0,0,0,0,0,0,4,10,,,
UBCV,2021,W,BMEG,457,,001,Biomedical Engineering Design Project,Anna Blakney;Carl De Boer;Negar Mohaghegh Harandi;Robyn Newell,57,87.7,,94.0,44.0,,,,,,,,,,16,34,90.0,92.0,87.0
UBCV,2021,W,GSAT,502,,001,Advanced Concepts in Genome Science and Technology,Anna Blakney;Carl De Boer;Cara Haney;Martin Hirst;Sabrina Leslie;Freda Miller;Peter Stirling;Sheila Teves;Carolina Tropini,14,91.3,,96.0,85.0,,,,,,,,,,,10,91.0,94.0,89.3
UBCV,2022,W,BMEG,457,,001,Biomedical Engineering Design Project,Sharareh Bayat;Anna Blakney;Carl de Boer;Negar Mohaghegh Harandi;Robyn Newell;Jenna Usprech,100,87.4,,96.0,42.0,1,0,1,2,0,0,3,5,9,27,52,90.0,92.3,86.8
UBCV,2022,W,BMEG,580,,101,Biomedical Engineering Topics at the Interface of Medicine and Engineering,Anna Blakney;Carl de Boer;Thalia Field;Matthias Goerges;Ilker Hacihaliloglu;David Liu;Kelly Marshall McNagny;Dena Shahriari;Nika Shakiba;Tully Michael Underhill;Cheryl Lea Wellington;Chun Wu;Nozomu Yachie,61,96.1,,100.0,20.0,1,0,0,0,0,0,0,0,1,4,55,100.0,100.0,96.0
UBCV,2022,W,GSAT,502,,001,Advanced Concepts in Genome Science and Technology,Samuel Aparicio;Anna Blakney;Joerg Bohlmann;Martin Hirst;Keegan Korthauer;Freda Miller;Peter Stirling;Sheila Teves;Alexander Wyatt;Nozomu Yachie,12,91.4,,96.0,86.0,0,0,0,0,0,0,0,0,0,3,9,91.5,94.0,89.3
UBCV,2023,W,BMEG,400,J,201,Topics in Biomedical Engineering,Anna Blakney;Kelly Marshall McNagny,12,88.33,,96.0,76.0,0,0,0,0,0,0,0,1,1,3,7,90.5,92.0,85.0
UBCV,2023,W,BMEG,580,,101,Biomedical Engineering Topics at the Interface of Medicine and Engineering,Anna Blakney;Carl de Boer;Matthias Goerges;Govindkrishna Kaigala;Kelly Marshall McNagny;Nika Shakiba;Carolina Tropini;Tully Michael Underhill;Nozomu Yachie,56,95.59,,100.0,48.0,1,0,0,0,0,0,0,0,1,6,48,98.0,100.0,96.0
UBCV,2023,W,BMEG,591,J,201,Topics in Biomedical Engineering,Anna Blakney;Kelly Marshall McNagny,9,90.5,,96.0,74.0,0,0,0,0,0,0,1,0,0,1,6,92.5,95.0,90.25
