Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2015,W,PHYS,119,,L2A,Experimental Physics Lab,Jeff Bale;Linda Strubbe;Peter Gustainis,48,81.791666667,5.50805342,92.0,69.0,0,0,0,0,0,,5,8,16,13,
UBCV,2015,W,PHYS,119,,L2C,Experimental Physics Lab,Alexander Sheyerman;Jeff Bale;Linda Strubbe,44,83.75,4.1491103,92.0,69.0,0,0,0,0,0,,,,17,20,
UBCV,2015,W,PHYS,119,,L2G,Experimental Physics Lab,Emily Elizabeth Altiere;Jeff Bale;Linda Strubbe;Robert Kiefl,35,84.971428571,6.727842563,90.0,53.0,0,,,,,,,,7,18,8
UBCV,2016,S,PHYS,119,,L01,Experimental Physics Lab,Deborah C Good;Deborah Good;Douglas Andrew Bonn;Hillgan Ma;Jeff Bale;Joss Ives;Peter Gustainis,24,78.29166667,17.26136467,88.0,0.0,1,0,0,0,0,1,0,4,11,7,0
UBCV,2016,S,PHYS,119,,L02,Experimental Physics Lab,Deborah C Good;Deborah Good;Douglas Andrew Bonn;Hillgan Ma;Jeff Bale;Joss Ives;Peter Gustainis,9,81.33333333,2.179449472,85.0,78.0,0,0,0,0,0,0,0,1,7,1,0
UBCV,2016,W,PHYS,109,,L0C,Enriched Experimental Physics,Jack Hong;Jack Zhoujie Hong;Jeff Bale;Joss Ives,19,78.15789474,8.642679355,85.0,44.0,1,0,0,0,0,0,1,4,12,1,0
UBCV,2016,W,PHYS,109,,L0D,Enriched Experimental Physics,Edward Thoeng;Hillgan Ma;Jeff Bale;Joss Ives;Mai Linh Phan,6,77.5,4.415880433,85.0,73.0,0,0,0,0,0,0,2,2,1,1,0
UBCV,2017,W,PHYS,101,,201,Energy and Waves,Evert Koster;Jared Stang;Jeff Bale;Jordan Wilson-Gerow;Kathryn Crowter;Oleksandr Litvinov;Sean Cooper,244,71.163934426,16.241166339,97.0,0.0,35,3,10,17,13,28,25,21,47,23,22
UBCV,2017,W,PHYS,101,,203,Energy and Waves,Jared Stang;Jeff Bale;Matthew Choptuik,255,72.11372549,14.062529365,97.0,39.0,30,2,10,21,18,30,38,15,32,35,24
UBCV,2018,W,PHYS,101,,202,Energy and Waves,Daniel Yates;Jared Stang;Jeff Bale;Wu Jih Hsu,276,77.652173913,16.45032287,100.0,10.0,26,1,3,5,7,15,35,33,40,46,65
UBCV,2019,S,PHYS,101,,921,Energy and Waves,Abhilash Javaji;Arthur Charbonneau;Hisham Al Hashmi;Jeff Bale;Jessica Chapman;Mohammad Mirsharifi;Sabnamdeep Kular;Shadab Ahamed Shadab Ahamed;Shiqin Su;Yau Chuen Yam,179,78.12849162,12.194133028,100.0,0.0,5,0,1,7,8,15,29,25,37,28,24
