Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBC,2012,W,SPHA,542,,301,OPER & LOGISTICS,"Bansback, Nicholas",25,85.92,3.24,92,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,3,,,
UBC,2013,W,SPHA,542,,301,OPER & LOGISTICS,"Bansback, Nicholas",36,86.57,2.75,90,79,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,22,5,,,
UBC,2013,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",8,89.13,4.49,94,82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,,,
UBC,2014,W,SPHA,542,,301,OPER & LOGISTICS,"Bansback, Nicholas",40,84.45,2.61,91,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,1,,,
UBC,2014,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",11,89.7,3.83,94,83,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,,,
UBC,2015,W,SPHA,542,,001,OPER & LOGISTICS,"Bansback, Nicholas",34,84.12,4.27,91,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,12,3,,,
UBC,2015,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",10,88,3.92,92,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,,,
UBC,2016,W,SPHA,542,,001,OPER & LOGISTICS,"Bansback, Nicholas",34,85.15,3.51,90,74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,18,5,,,
UBC,2016,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",13,88.54,1.27,90,87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,,,
UBC,2017,W,SPHA,542,,001,OPER & LOGISTICS,"Bansback, Nicholas",30,84.83,3.12,91,77,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,19,1,,,
UBC,2017,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",11,87.18,3.76,94,81,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,,,
UBC,2018,W,SPHA,542,,001,OPER & LOGISTICS,"Bansback, Nicholas",29,84.66,3.77,89,73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,17,0,,,
UBC,2018,W,SPPH,514,,002,HLTH CR DEC ANLY,"Bansback, Nicholas",12,84.5,3.12,89,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,,,
UBCV,2014,W,SPHA,542,,301,Operations and Logistics,Nicholas Bansback,40,84.45,2.611120204,91.0,80.0,,,,,,,,,,,0,0,0,0,0,0,0,0,25,14,1,,,
UBCV,2014,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,10,89.7,3.831158804,94.0,83.0,,,,,,,,,,,0,0,0,0,0,0,0,0,,,5,,,
UBCV,2015,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback,34,84.117647059,4.269445396,91.0,68.0,,,,,,,,,,,0,0,0,0,0,,,,18,12,,,,
UBCV,2015,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,10,88.0,3.915780041,92.0,78.0,,,,,,,,,,,0,0,0,0,0,0,0,,,6,,,,
UBCV,2016,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback,34,85.14705882,3.508710831,90.0,74.0,,,,,,,,,,,0,0,0,0,0,0,1,1,9,18,5,,,
UBCV,2016,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,13,88.53846154,1.265924209,90.0,87.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,4,,,
UBCV,2017,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback;Rebecca Metcalfe,30,84.833333333,3.119276368,91.0,77.0,,,,,,,,,,,0,0,0,0,0,0,0,2,8,19,1,,,
UBCV,2017,W,SPPH,514,,002,Decision Analysis in Health Care,Michael Logan Trenaman;Michael Trenaman;Nicholas Bansback,11,87.181818182,3.76346069,94.0,81.0,,,,,,,,,,,0,0,0,0,0,0,0,0,3,6,2,,,
UBCV,2018,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback;Rebecca Metcalfe,29,84.655172414,3.772796065,89.0,73.0,,,,,,,,,,,0,0,0,0,0,0,1,1,10,17,0,,,
UBCV,2018,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,12,84.5,3.1188576,89.0,79.0,,,,,,,,,,,0,0,0,0,0,0,0,1,6,5,0,,,
UBCV,2019,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback;Rebecca Metcalfe,28,85.25,3.606835075,91.0,74.0,,,,,,,,,,,0,0,0,0,0,0,1,1,8,16,2,,,
UBCV,2020,W,SPHA,542,,001,Operations and Logistics,Nicholas Bansback;Rebecca Metcalfe,36,86.25,4.038210353,96.0,80.0,,,,,,,,,,,0,0,0,0,0,0,0,0,14,15,7,,,
UBCV,2020,W,SPHA,580,B,001,Selected Topics,Nicholas Bansback;Sarah Munro,39,93.974358974,4.094201159,100.0,78.0,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,37,,,
UBCV,2021,W,SPHA,542,,002,Operations and Logistics,Nicholas Bansback,40,86.775,8.70451548,94.0,36.0,,,,,,,,,,,1,0,0,0,0,0,0,0,5,20,14,,,
UBCV,2021,W,SPHA,580,B,001,Selected Topics,Jennifer Duff;Nicholas Bansback;Sarah Munro,32,96.8125,1.468760724,100.0,94.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,32,,,
UBCV,2021,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,8,89.5,2.976095237,93.0,85.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,,,
UBCV,2021,W,SPHA,542,,002,Operations and Logistics,Nicholas Bansback,40,86.8,,94.0,36.0,,,,,,,,,,,,,,,,,,,,20,14,88.0,90.0,86.0
UBCV,2021,W,SPHA,580,B,001,Selected Topics,Nicholas Bansback;Jennifer Duff;Sarah Munro,32,96.8,,100.0,94.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,32,97.0,98.0,96.0
UBCV,2021,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,8,89.5,,93.0,85.0,,,,,,,,,,,,,,,,,,,,,,90.0,92.0,87.5
UBCV,2022,W,SPHA,542,,002,Operations and Logistics,Nicholas Bansback,32,86.6,,92.0,72.0,,,,,,,,,,,0,0,0,0,0,0,1,0,8,15,8,87.0,89.3,84.0
UBCV,2022,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,10,86.7,,91.0,81.0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,5,3,86.0,89.3,86.0
UBCV,2023,W,SPHA,542,,002,Operations and Logistics,Nicholas Bansback,28,89.14,,94.0,77.0,,,,,,,,,,,0,0,0,0,0,0,0,1,4,5,18,90.5,91.25,87.75
UBCV,2023,W,SPPH,514,,002,Decision Analysis in Health Care,Nicholas Bansback,12,88.5,,91.0,83.0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,5,5,89.0,90.5,87.5
