Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2014,W,ECON,330,,001,World Economy to 1800,Peter Wylie,92,73.72826087,12.06949043,94.0,23.0,,,,11,6,10,11,9,20,10,7
UBCO,2014,W,ECON,331,,001,World Economy since 1800,Peter Wylie,104,77.09615385,11.60056848,93.0,0.0,,,,5,6,9,10,20,30,10,11
UBCO,2014,W,ECON,355,,001,International Trade,Peter Wylie,71,73.15492958,11.0642899,93.0,26.0,,,,8,4,17,6,9,13,8,
UBCO,2014,W,ECON,355,,002,International Trade,Peter Wylie,88,71.18181818,11.86179558,92.0,0.0,,,,8,10,19,9,18,9,4,
UBCO,2015,S,ECON,330,,001,World Economy to 1800,Peter Wylie,19,87.473684211,2.931977358,92.0,81.0,0,0,0,0,0,0,0,0,2,11,6
UBCO,2015,S,ECON,331,,001,World Economy since 1800,Peter Wylie,19,87.473684211,2.931977358,92.0,81.0,0,0,0,0,0,0,0,0,2,11,6
UBCO,2015,W,ECON,232,,001,History of Economic Thought,Dakota Ravestein;Peter Wylie,74,70.608108108,13.892757123,98.0,0.0,,6,,10,6,10,10,6,12,5,
UBCO,2015,W,ECON,330,,001,World Economy to 1800,Peter Wylie,40,78.575,9.88105543,95.0,60.0,0,0,0,,6,,5,,7,8,6
UBCO,2015,W,ECON,331,,001,World Economy since 1800,Peter Wylie,61,80.524590164,9.177157435,97.0,56.0,0,0,,,,5,13,,11,13,13
UBCO,2015,W,ECON,358,,001,Competitiveness in the International Economy,Peter Wylie,47,81.468085106,7.222702926,94.0,61.0,0,0,0,,,,,8,12,10,9
UBCO,2016,S,ECON,330,,001,World Economy to 1800,Peter Wylie,18,88.94444444,5.184504313,98.0,82.0,0,0,0,0,0,0,0,0,5,4,9
UBCO,2016,S,ECON,331,,001,World Economy since 1800,Peter Wylie,18,89.11111111,4.65123499,97.0,82.0,0,0,0,0,0,0,0,0,3,7,8
UBCO,2016,W,ECON,232,,001,History of Economic Thought,Fabiene Marra;Peter Wylie,48,77.45833333,9.024690325,93.0,50.0,0,1,1,1,2,6,6,10,11,5,5
UBCO,2016,W,ECON,330,,001,World Economy to 1800,Peter Wylie,59,78.38983051,8.107078536,93.0,60.0,0,0,0,4,3,5,6,4,22,11,4
UBCO,2016,W,ECON,331,,001,World Economy since 1800,Peter Wylie,83,79.6746988,9.423774338,98.0,55.0,0,0,2,4,3,6,13,5,22,11,17
UBCO,2016,W,ECON,358,,001,Competitiveness in the International Economy,Peter Wylie,63,83.01587302,12.21909144,96.0,0.0,1,0,0,0,0,2,2,4,21,14,19
UBCO,2017,S,ECON,331,,001,World Economy since 1800,Peter Wylie,18,91.555555556,3.203347922,97.0,85.0,0,0,0,0,0,0,0,0,0,3,15
UBCO,2017,S,ECON,358,,001,Competitiveness in the International Economy,Peter Wylie,18,91.833333333,3.129555503,96.0,86.0,0,0,0,0,0,0,0,0,0,4,14
UBCO,2017,W,ECON,232,,101,History of Economic Thought,Karl Pinno;Peter Wylie,73,70.767123288,13.035763358,100.0,55.0,0,0,21,4,8,8,7,6,10,2,7
UBCO,2017,W,ECON,330,,001,World Economy to 1800,Peter Wylie,66,83.015151515,6.412709554,96.0,68.0,0,0,0,0,0,3,6,8,21,17,11
UBCO,2017,W,ECON,331,,101,World Economy since 1800,Peter Wylie;Todd Christopher Campbell,59,70.508474576,11.616535304,89.0,19.0,3,1,0,7,10,8,9,8,9,4,0
UBCO,2018,S,ECON,355,,101,International Trade,Peter Wylie,21,87.19047619,6.185620807,96.0,80.0,0,0,0,0,0,0,0,0,9,2,10
UBCO,2018,S,ECON,358,,101,Competitiveness in the International Economy,Peter Wylie,22,88.045454545,2.853189906,93.0,84.0,0,0,0,0,0,0,0,0,1,13,8
UBCO,2018,W,ECON,358,,001,Competitiveness in the International Economy,Peter Wylie,60,88.566666667,7.47961448,100.0,74.0,0,0,0,0,0,0,2,5,13,6,34
UBCO,2019,W,ECON,102,,001,Principles of Macroeconomics,Abigayle Weatherhog;Anthony Boyko;Braydon Neiszner;Chidera Kingsley-Emu;Colton Horne;Devon Rudd;Hoang Bui;Jessica Grant;Juwilliart Cox;Kebbie Brown;Nicholas Ogawa;Peter Wylie;Tazul Islam;Voole Cox,164,66.341463415,16.018562478,97.0,0.0,14,14,14,23,19,20,14,12,14,11,9
UBCO,2019,W,ECON,232,,001,History of Economic Thought,Braydon Neiszner;Colton Horne;Karl Pinno;Peter Wylie,75,69.906666667,11.344927826,92.0,35.0,2,2,11,4,14,8,10,10,7,5,2
UBCO,2019,W,ECON,331,,001,World Economy since 1800,Peter Wylie;Todd Christopher Campbell,35,74.171428571,8.39637777,90.0,58.0,0,0,1,2,6,5,6,3,8,3,1
