Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2014,W,BIOC,305,,001,Molecular Biochemistry II,Michael Deyholos,87,72.8045977,14.1510449,98.0,41.0,,12,,11,5,9,6,5,15,9,11,,,
UBCO,2014,W,BIOL,420,Y,001,Special Topics in Biology,Michael Deyholos,29,75.5862069,16.772676,94.0,23.0,,,,,,,,,,6,5,,,
UBCO,2015,W,BIOL,420,Y,001,Special Topics in Biology,Michael Deyholos,19,76.526315789,12.668282445,94.0,47.0,,,,,,,,,,,,,,
UBCO,2015,W,BIOL,501,,001,Biology Seminar,Michael Deyholos,11,91.545454545,5.260487361,99.0,82.0,0,0,0,0,0,0,0,0,,,8,,,
UBCO,2016,W,BIOC,530,,001,Biochemistry Seminar,Michael Deyholos,6,93.5,1.760681686,95.0,91.0,0,0,0,0,0,0,0,0,0,0,6,,,
UBCO,2016,W,BIOL,420,B,001,Special Topics in Biology,Geetkamal Hans;Michael Deyholos;Tyler Wenzel,31,88.35483871,5.61277345,97.0,73.0,0,0,0,0,0,0,1,1,2,13,14,,,
UBCO,2016,W,BIOL,420,Y,001,Special Topics in Biology,Michael Deyholos,18,86.44444444,9.91269075,98.0,62.0,0,0,0,1,0,0,2,1,1,6,7,,,
UBCO,2016,W,BIOL,501,,001,Biology Seminar,Michael Deyholos,8,93.875,1.642080562,96.0,92.0,0,0,0,0,0,0,0,0,0,0,8,,,
UBCO,2017,W,BIOL,363,,001,Developmental Biology,Brendan D'Souza;Ellen Nilson;Michael Deyholos,79,75.64556962,11.051207121,97.0,49.0,2,1,3,3,4,11,15,10,5,17,8,,,
UBCO,2017,W,BIOL,420,B,001,Special Topics in Biology,Andis Klegeris;Michael Deyholos;Rebecca Wells,38,86.657894737,8.650187674,97.0,59.0,0,0,1,0,1,0,4,0,6,7,19,,,
UBCO,2017,W,BIOL,420,Y,001,Special Topics in Biology,Michael Deyholos,21,86.476190476,7.166722037,98.0,67.0,0,0,0,0,1,0,0,1,7,3,9,,,
UBCO,2017,W,BIOL,501,,001,Biology Seminar,Michael Deyholos,11,95.909090909,1.640399065,98.0,93.0,0,0,0,0,0,0,0,0,0,0,11,,,
