Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,10-19,20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBC,2013,W,GRSJ,205,,001,WOM CA 1600-1920,"Stafford, Anika",22,76.19,20.03,93,21,18,3,1,0,0,0,0,1,1,1,3,0,0,1,0,0,1,4,3,3,6
UBC,2014,W,GRSJ,210,,001,WOMEN IN CANADA,"Stafford, Anika",33,77.16,9.9,90,56,31,0,2,0,0,0,0,0,0,0,0,0,3,1,0,3,3,5,6,7,3
UBC,2017,W,GRSJ,224,A,99A,GRSJ IN LIT,"Stafford, Anika",74,78.38,20.27,99,5,64,5,4,0,0,3,0,0,1,1,5,2,2,0,2,4,4,5,7,19,19
UBC,2017,W,GRSJ,224,A,99C,GRSJ IN LIT,"Stafford, Anika",75,80.03,16.9,98,8,67,4,1,0,0,1,0,1,1,1,4,1,3,0,3,4,3,6,12,11,24
UBC,2018,S,GRSJ,224,A,98A,GRSJ IN LIT,"Stafford, Anika",68,79.85,19.79,99,0,62,3,1,0,0,2,1,0,0,0,3,1,2,2,0,3,6,6,8,13,21
UBC,2018,W,GRSJ,300,,99C,THINKING GENDER,"Stafford, Anika",75,89.51,8.59,100,48,67,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,6,16,41
UBCV,2014,W,GRSJ,210,,001,"Women, Gender, and Colonialism in Canada from 1920 to the Present",Anika Nicole Stafford;Anika Stafford,31,77.16129032,9.899820787,90.0,56.0,,,,,,,,,,,0,0,,,,,,5,6,7,
UBCV,2017,W,GRSJ,224,A,99A,"Gender, Race, Sexuality, and Social Justice in Literature",Alexandria Davis;Anika Nicole Stafford;Anika Stafford;Lori Macintosh,70,79.271428571,19.376454731,99.0,5.0,,,,,,,,,,,4,2,2,0,2,4,4,5,8,19,20
UBCV,2017,W,GRSJ,224,A,99C,"Gender, Race, Sexuality, and Social Justice in Literature",Anika Nicole Stafford;Anika Stafford;Emmanuelle Andrews,74,79.783783784,16.71212362,98.0,8.0,,,,,,,,,,,4,1,3,1,3,4,4,6,12,12,24
UBCV,2018,S,GRSJ,224,A,98A,"Gender, Race, Sexuality, and Social Justice in Literature",Alexandria Davis;Anika Nicole Stafford;Anika Stafford;Heather Latimer;Michelle O'Brien,67,79.611940299,19.540909088,99.0,0.0,,,,,,,,,,,3,1,2,2,0,4,7,6,8,13,21
UBCV,2018,W,GRSJ,224,A,99A,"Gender, Race, Sexuality, and Social Justice in Literature",Anika Stafford;Lori Macintosh;Marika Margaret St. Rose Yeo;Marika Yeo,76,78.921052632,12.243924379,93.0,3.0,,,,,,,,,,,1,0,1,3,5,6,5,10,20,16,9
UBCV,2018,W,GRSJ,224,A,99C,"Gender, Race, Sexuality, and Social Justice in Literature",Alice Harada Bannister;Anika Stafford;Shalimujiang Gulidana,67,84.28358209,13.128509309,98.0,7.0,,,,,,,,,,,1,0,1,1,3,1,3,3,11,21,22
UBCV,2018,W,GRSJ,300,,99C,Intersectional Approaches to Thinking Gender,Anika Nicole Stafford;Anika Stafford;Se Jin Um,75,89.266666667,8.383273781,100.0,48.0,,,,,,,,,,,1,0,0,1,0,1,1,2,7,19,43
UBCV,2019,S,GRSJ,224,F,98A,"Gender, Race, Sexuality, and Social Justice in Literature",Anika Nicole Stafford;Anika Stafford;Ine Beljaars,62,80.338709677,14.246015892,96.0,15.0,,,,,,,,,,,2,0,0,4,1,1,6,6,16,16,10
UBCV,2020,S,GRSJ,224,F,98A,"Gender, Race, Sexuality, and Social Justice in Literature",Anika Stafford;Corrina Sparrow;Kathryn Ferguson;Keira Smalley,78,70.58974359,12.776231887,85.0,2.0,,,,,,,,,,,3,2,0,2,11,16,19,10,14,1,0
