Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,S,ECON,101,,921,Principles of Microeconomics,Robert G Gateman;Robert Gateman,176,67.75,14.71617186,95.0,16.0,20,8,13,19,16,17,28,19,18,14,4
UBCV,2014,S,ECON,102,,922,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,139,66.03597122,17.02913534,96.0,0.0,15,16,18,11,10,11,16,10,17,6,9
UBCV,2014,W,ECON,101,,005,Principles of Microeconomics,Robert G Gateman;Robert Gateman,252,68.16269841,12.69318124,94.0,16.0,17,22,18,30,24,38,33,21,25,20,4
UBCV,2014,W,ECON,101,,006,Principles of Microeconomics,Robert G Gateman;Robert Gateman,442,68.12669683,12.91634562,100.0,8.0,31,30,45,48,57,54,47,45,41,25,19
UBCV,2014,W,ECON,101,,007,Principles of Microeconomics,Robert G Gateman;Robert Gateman,180,67.01111111,15.17532137,100.0,0.0,16,16,19,10,20,24,25,15,18,10,7
UBCV,2014,W,ECON,102,,006,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,406,66.68472906,15.16897787,98.0,0.0,33,22,41,48,36,65,57,45,27,24,8
UBCV,2014,W,ECON,102,,007,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,195,67.12820513,13.40060679,100.0,3.0,15,21,19,17,23,26,19,21,18,9,7
UBCV,2014,W,ECON,210,,001,Microeconomic Policy,Robert G Gateman;Robert Gateman,92,72.11956522,10.51199461,91.0,37.0,,,6,,6,14,19,9,23,,
UBCV,2014,W,ECON,211,,001,Macroeconomic Policy,Robert G Gateman;Robert Gateman,75,72.04,8.476421989,86.0,42.0,,,,6,8,15,13,13,12,,0
UBCV,2014,W,ECON,367,,001,Economic Analysis of Law,Robert G Gateman;Robert Gateman;Yijie Fei,71,71.84507042,14.32046277,92.0,0.0,,,,,5,10,19,10,10,,
UBCV,2015,S,ECON,101,,921,Principles of Microeconomics,Robert G Gateman;Robert Gateman,214,67.92990654,12.25969935,100.0,0.0,9,13,28,22,34,29,29,17,11,16,6
UBCV,2015,S,ECON,102,,922,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,126,68.73015873,12.5617914,96.0,32.0,10,10,6,15,14,16,15,14,14,8,4
UBCV,2015,W,ECON,101,,005,Principles of Microeconomics,Robert G Gateman;Robert Gateman,269,68.501858736,11.860389531,92.0,24.0,15,20,20,30,32,38,33,38,21,16,6
UBCV,2015,W,ECON,101,,006,Principles of Microeconomics,Robert G Gateman;Robert Gateman,456,67.807017544,12.589287051,99.0,16.0,34,30,50,45,64,57,51,36,44,26,19
UBCV,2015,W,ECON,101,,007,Principles of Microeconomics,Robert G Gateman;Robert Gateman,224,65.727678571,15.311765808,98.0,0.0,23,14,21,28,28,39,15,19,18,15,4
UBCV,2015,W,ECON,102,,006,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,397,68.052896725,11.715470344,93.0,21.0,19,24,46,48,43,46,58,47,39,24,3
UBCV,2015,W,ECON,102,,007,Principles of Macroeconomics,Robert G Gateman;Robert Gateman,176,67.267045455,13.557591203,94.0,0.0,11,13,20,18,23,22,16,22,20,8,3
UBCV,2015,W,ECON,210,,001,Microeconomic Policy,Robert G Gateman;Robert Gateman,85,71.670588235,14.117186617,94.0,11.0,,,6,5,12,9,9,14,9,11,
UBCV,2015,W,ECON,211,,001,Macroeconomic Policy,Robert G Gateman;Robert Gateman,57,71.649122807,10.644400319,97.0,44.0,,,,,9,10,5,7,7,7,
UBCV,2015,W,ECON,367,,001,Economic Analysis of Law,Robert G Gateman;Robert Gateman,77,72.987012987,9.685167045,92.0,31.0,,,,10,7,9,17,13,9,6,
UBCV,2016,S,ECON,101,,921,Principles of Microeconomics,Karl Holaubeck;Robert G Gateman;Robert Gateman;Yue Yu,155,66.55483871,14.83202132,91.0,0.0,9,9,18,16,23,23,18,13,16,4,6
UBCV,2016,S,ECON,102,,922,Principles of Macroeconomics,Hector Rode Arreola;Rebecca Burgess;Robert G Gateman;Robert Gateman,74,66.78378378,17.11705892,90.0,0.0,10,2,3,8,8,13,9,4,8,7,2
UBCV,2016,W,ECON,101,,005,Principles of Microeconomics,Jesse Mcdevitt-Irwin;Robert G Gateman;Robert Gateman;Tom Raster;Yingyi Liang,250,69.648,11.52978054,97.0,30.0,15,9,18,34,27,32,35,32,24,14,10
UBCV,2016,W,ECON,101,,006,Principles of Microeconomics,Joshua Zachariah;Robert G Gateman;Robert Gateman;Zihan Wang,412,70.49757282,11.83082262,98.0,0.0,14,21,36,31,43,65,54,54,50,35,9
UBCV,2016,W,ECON,101,,007,Principles of Microeconomics,Robert G Gateman;Robert Gateman;Yingqian Tang,214,69.64485981,15.23694074,98.0,0.0,19,7,11,24,17,34,17,27,29,18,11
UBCV,2016,W,ECON,102,,006,Principles of Macroeconomics,Fan Yang;Robert G Gateman;Robert Gateman;Xumin He;Yingqian Tang;Yuan Tian,360,69.06388889,12.07953339,97.0,0.0,10,18,37,33,60,49,53,32,39,19,10
UBCV,2016,W,ECON,102,,007,Principles of Macroeconomics,Jinyang Li;Robert G Gateman;Robert Gateman;Wei Chen,165,69.6,13.12222096,93.0,9.0,11,5,7,17,18,24,26,26,16,13,2
UBCV,2016,W,ECON,102,,008,Principles of Macroeconomics,Cheryl Roberts;Churn Ken Lee;Robert G Gateman;Robert Gateman,89,69.96629214,12.97414338,99.0,0.0,2,0,12,7,13,21,8,9,9,2,6
UBCV,2016,W,ECON,210,,001,Microeconomic Policy,Lance Taylor;Robert G Gateman;Robert Gateman,87,71.1954023,8.920630753,92.0,47.0,1,1,6,9,11,14,14,15,12,2,2
UBCV,2016,W,ECON,211,,001,Macroeconomic Policy,Lance Calvin Taylor;Lance Taylor;Robert G Gateman;Robert Gateman,65,70.53846154,14.40277417,85.0,0.0,3,0,0,6,5,13,14,10,13,1,0
UBCV,2016,W,ECON,367,,001,Economic Analysis of Law,Lance Calvin Taylor;Lance Taylor;Robert G Gateman;Robert Gateman,77,73.72727273,5.859397229,88.0,61.0,0,0,0,5,5,18,20,14,13,2,0
UBCV,2017,S,ECON,101,,922,Principles of Microeconomics,Lance Taylor;Ratna Shrestha;Robert G Gateman;Robert Gateman;Zihan Wang,75,65.746666667,18.037568402,98.0,0.0,6,6,8,11,11,3,6,9,8,4,3
UBCV,2017,S,ECON,102,,922,Principles of Macroeconomics,Hao Li;Robert G Gateman;Robert Gateman;Rui Chen,73,68.479452055,11.990864102,94.0,41.0,5,3,5,12,8,8,13,7,5,4,3
UBCV,2017,W,ECON,101,,005,Principles of Microeconomics,Luis Eduardo Schmidt Rivera;Luis Schmidt Rivera;Mitchell Nicholson;Robert G Gateman;Robert Gateman,255,70.117647059,10.059756613,89.0,24.0,8,9,20,16,32,41,47,41,28,13,0
UBCV,2017,W,ECON,101,,006,Principles of Microeconomics,Pegah Rahpaima;Robert G Gateman;Robert Gateman;Shilin Wang;Stephen Belog;Wenhao Zhang,457,68.964989059,11.601519848,97.0,0.0,19,20,36,41,60,79,76,64,40,16,6
UBCV,2017,W,ECON,101,,007,Principles of Microeconomics,Robert G Gateman;Robert Gateman;Thanh Le;Xiaojun Guan,160,68.84375,13.485397122,96.0,0.0,7,11,10,19,20,23,19,22,15,10,4
UBCV,2017,W,ECON,102,,006,Principles of Macroeconomics,Jingwen Han;Pegah Rahpaima;Robert G Gateman;Robert Gateman;Xinyi Wan;Yanran Deng,428,68.053738318,13.612379338,99.0,0.0,25,24,34,56,53,54,59,50,43,17,13
UBCV,2017,W,ECON,102,,007,Principles of Macroeconomics,Kaveh Sanjabi Malayeri;Robert G Gateman;Robert Gateman;Yaxuan Li,152,67.730263158,13.533363431,91.0,0.0,11,8,10,14,26,22,18,19,12,10,2
UBCV,2017,W,ECON,102,,VM1,Principles of Macroeconomics,Cheryl Roberts;Jerald Chong;Robert G Gateman;Robert Gateman,35,60.428571429,12.257736367,96.0,35.0,6,5,6,7,2,3,4,0,0,1,1
UBCV,2017,W,ECON,210,,001,Microeconomic Policy,Kening Chen;Robert G Gateman;Robert Gateman,85,72.670588235,6.890967579,92.0,57.0,0,0,3,2,12,23,20,11,10,2,2
UBCV,2017,W,ECON,211,,001,Macroeconomic Policy,Kening Chen;Robert G Gateman;Robert Gateman,57,71.649122807,9.016831935,92.0,52.0,0,1,1,8,14,6,6,8,7,4,2
UBCV,2017,W,ECON,367,,001,Economic Analysis of Law,Robert G Gateman;Robert Gateman;Zachary Auerbach Brode,72,74.236111111,5.810367266,90.0,61.0,0,0,0,3,5,13,23,15,10,2,1
