Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2019,W,PSYO,220,,101,Lifespan Development,Jamie Piercy;Kaylene Scheil;Mariza Micallef;Rebecca Godard,239,76.619246862,11.689317012,100.0,17.0,2,6,11,9,20,26,20,35,50,34,26,,,
UBCO,2019,W,PSYO,310,,001,Learning,Marvin Krank;Maya Pilin;Rebecca Godard,118,80.508474576,9.550357547,99.0,55.0,0,0,1,5,6,10,14,14,27,16,25,,,
UBCO,2019,W,PSYO,348,,101,Health Psychology,Ashley Stocker;Carley Paterson;Chin - Wen Chong;Morgyn Ahlefeld;Rebecca Godard;Susan Holtzman,195,80.364102564,10.276875432,99.0,50.0,0,4,5,6,6,15,17,30,40,32,40,,,
UBCO,2019,W,PSYO,349,,101,Positive Psychology,Anne Tseu;Derrick Wirtz;Mark Holder;Rebecca Godard,205,82.570731707,8.958024224,99.0,56.0,0,0,2,5,5,17,15,23,44,41,53,,,
UBCO,2020,W,PSYO,372,,001,Research Methods and Statistics,Jan Cioe;Kimberley Kaseweter;Leanne Ten Brinke;Nina Gregoire;Rebecca Godard;Zakary Draper,33,86.181818182,7.946911922,95.0,49.0,1,0,0,0,0,0,0,2,4,15,11,,,
UBCO,2020,W,PSYO,373,,001,Advanced Research Methods and Statistics,Brian O'Connor;Rebecca Godard;Zakary Draper,30,84.0,4.541000953,94.0,74.0,0,0,0,0,0,0,1,2,12,13,2,,,
UBCO,2021,W,PSYO,372,,001,Research Methods and Statistics,Alyssa Truong;Jan Cioe;Jason Scott;Jayme Stewart;Leanne Ten Brinke;Rebecca Godard;Zakary Draper,34,85.823529412,4.482089531,96.0,77.0,0,0,0,0,0,0,0,4,8,15,7,,,
UBCO,2021,W,PSYO,373,,001,Advanced Research Methods and Statistics,Brian O'Connor;Jayme Stewart;Lisa Masini;Rebecca Godard,28,84.5,7.866949147,94.0,52.0,0,1,0,0,0,0,0,2,10,8,7,,,
UBCO,2021,W,PSYO,507,,001,Advanced Statistics and Research Methods,Brian O'Connor;Lisa Masini;Rebecca Godard,8,89.75,2.251983253,93.0,86.0,0,0,0,0,0,0,0,0,0,4,4,,,
UBCO,2022,S,PSYO,380,E,001,Special Topics in Psychology,Rebecca Godard,10,78.4,,99.0,25.0,1,0,0,0,0,1,2,1,0,2,3,82.5,90.8,72.8
UBCO,2023,S,PSYO,270,,001,Introduction to Research Methods and Design,Rebecca Godard,28,79.1,,97.0,58.0,0,0,1,1,0,4,6,2,4,6,4,79.5,86.5,72.0
UBCO,2023,W,PSYO,270,,001,Introduction to Research Methods and Design,Rebecca Godard,197,78.2,,100.0,49.0,2,2,7,9,12,17,28,23,38,28,29,79.0,86.0,71.5
