Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCV,2019,W,FREN,220,,102,Introduction to Early French Literature and to Textual Analysis,Vincent Gelinas-Lemaire,10,72.2,5.692099788,80.0,62.0,0,0,0,1,0,4,2,1,2,0,0,,,
UBCV,2019,W,FREN,221,,201,Introduction to Modern Literature written in French and to Textual Analysis,Vincent Gelinas-Lemaire,22,77.772727273,7.909799938,92.0,60.0,0,0,0,1,1,3,2,5,6,3,1,,,
UBCV,2019,W,FREN,416,B,201,Studies in French Literature since 1900,Vincent Gelinas-Lemaire,20,85.3,4.702742761,92.0,71.0,0,0,0,0,0,1,0,1,4,10,4,,,
UBCV,2020,W,FREN,102,,901,Beginners' French II,Joyce Lubert;Vincent Gelinas-Lemaire,35,83.628571429,6.860310893,94.0,64.0,0,0,0,0,1,3,1,1,9,15,5,,,
UBCV,2020,W,FREN,221,,202,Introduction to Modern Literature written in French and to Textual Analysis,Nicholas Bartlett;Vincent Gelinas-Lemaire,34,79.617647059,16.91872677,95.0,0.0,2,0,0,0,2,2,0,1,12,9,6,,,
UBCV,2021,W,FREN,311,,101,Introduction to Literature in French,Vincent Gelinas-Lemaire,35,82.114285714,14.060314256,97.0,18.0,1,1,0,1,0,0,1,5,7,10,9,,,
UBCV,2021,W,FREN,341,,201,"Arts, Cultures and Society from Romanticism to the Present Day",Vincent Gelinas-Lemaire,21,79.904761905,7.835207476,88.0,61.0,0,0,0,1,2,1,0,2,8,7,0,,,
UBCV,2021,W,FREN,416,,201,Contemporary French Literature and Culture,Vincent Gelinas-Lemaire,16,87.25,5.495452666,96.0,78.0,0,0,0,0,0,0,0,2,2,8,4,,,
UBCV,2021,W,FREN,311,,101,Introduction to Literature in French,Vincent Gelinas-Lemaire,35,82.1,,97.0,18.0,,,,,,,,,7,10,9,86.0,89.5,79.5
UBCV,2021,W,FREN,341,,201,"Arts, Cultures and Society from Romanticism to the Present Day",Vincent Gelinas-Lemaire,21,79.9,,88.0,61.0,,,,,,,,,8,7,,82.0,85.0,79.0
UBCV,2021,W,FREN,416,,201,Contemporary French Literature and Culture,Vincent Gelinas-Lemaire,16,87.3,,96.0,78.0,,,,,,,,,,8,,87.0,90.0,84.8
UBCV,2023,S,FREN,341,,921,"Arts, Cultures and Society from Romanticism to the Present Day",Vincent Gelinas-Lemaire,7,83.5,,89.0,78.0,0,0,0,0,0,0,0,2,1,3,0,84.0,87.75,78.75
