Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2017,W,PSYC,102,,007,"Introduction to Developmental, Social, Personality, and Clinical Psychology",Ariel Ko;Boaz Saffer;Elisha Klonsky,286,68.356643357,14.809624938,100.0,0.0,19,19,27,37,35,22,31,28,28,25,15
UBCV,2017,W,PSYC,300,A,001,Abnormal Psychology,Ariel Ko;Paul Hewitt;Silvain Dang,133,69.45112782,13.926466065,91.0,14.0,11,6,10,13,11,14,17,12,29,7,3
UBCV,2017,W,PSYC,300,A,901,Abnormal Psychology,Ariel Ko;Bethany Michel,83,74.445783133,15.027822175,93.0,29.0,5,7,1,5,6,3,7,10,15,11,13
UBCV,2018,S,PSYC,300,A,921,Abnormal Psychology,Ariel Ko;Mary Rui Jia;Paul Hewitt,129,67.96124031,13.295560291,97.0,25.0,12,8,12,12,17,12,16,15,12,7,6
UBCV,2018,W,PSYC,300,A,003,Abnormal Psychology,Ariel Ko;Paul Hewitt,62,64.016129032,14.704177989,88.0,12.0,11,4,6,8,8,6,2,7,6,4,0
UBCV,2018,W,PSYC,300,A,901,Abnormal Psychology,Ariel Ko;Bethany Michel,105,74.133333333,17.47694452,95.0,0.0,6,5,8,7,4,10,4,6,16,23,16
UBCV,2018,W,PSYC,300,A,99A,Abnormal Psychology,Ariel Ko;Bethany Michel,108,71.157407407,12.857349647,95.0,39.0,5,6,11,9,10,11,13,12,12,14,5
UBCV,2018,W,PSYC,401,,202,Clinical Psychology,Ariel Ko;Paul Hewitt;Wolfgang Linden,111,69.324324324,11.651111661,90.0,12.0,7,3,9,9,18,15,11,15,22,1,1
UBCV,2019,W,PSYC,300,A,003,Abnormal Psychology,Ariel Ko;Kristen Hudec,111,76.747747748,12.915437182,99.0,0.0,2,1,1,8,7,9,20,14,21,12,16
UBCV,2019,W,PSYC,300,A,901,Abnormal Psychology,Ariel Ko;Bethany Michel,116,78.318965517,15.087339431,98.0,9.0,3,7,4,5,6,7,12,8,13,20,31
UBCV,2019,W,PSYC,300,A,902,Abnormal Psychology,Ariel Ko;Ivana Macar,59,73.271186441,10.80202808,94.0,34.0,1,2,2,6,6,5,9,8,14,4,2
UBCV,2019,W,PSYC,401,,901,Clinical Psychology,Ariel Ko;Connor Kerns,100,79.42,8.000227269,94.0,61.0,0,0,0,4,4,10,12,15,28,19,8
UBCV,2020,S,PSYC,308,A,921,Social Psychology,Andrew Rivers;Ariel Ko;Siba Ghrear,171,77.269005848,13.758339873,93.0,0.0,4,1,0,3,5,17,29,16,42,35,19
UBCV,2020,W,PSYC,300,A,001,Abnormal Psychology,Ariel Ko;Martin Smith;Paul Hewitt,112,72.580357143,12.355571667,90.0,0.0,2,3,6,8,17,11,13,17,21,12,2
UBCV,2020,W,PSYC,401,,902,Clinical Psychology,Ariel Ko;Martin Smith;Paul Hewitt;Silvain Dang,104,74.951923077,12.496508101,97.0,36.0,3,4,6,5,10,12,9,11,16,17,11
UBCV,2021,W,PSYC,300,A,001,Abnormal Psychology,Ariel Ko;Paul Hewitt;Sheila Woody,128,73.84375,12.791752695,98.0,35.0,5,3,9,9,13,13,14,8,26,16,12
UBCV,2021,W,PSYC,401,,001,Clinical Psychology,Ariel Ko;Sheila Woody,109,77.963302752,9.091027939,92.0,44.0,2,2,0,2,4,14,11,24,27,16,7
UBCV,2021,W,PSYC,401,,901,Clinical Psychology,Ariel Ko;Connor Kerns;Paul Hewitt;Sabrina Ge,96,69.322916667,12.480295873,98.0,41.0,6,9,7,8,9,14,10,13,10,6,4
