Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100,Median,Percentile (75),Percentile (25)
UBCO,2019,W,POLI,101,,001,The Government of Canada,Maxime Heroux-Legault;Victor Sevilla Valenzuela,122,73.852459016,13.96670902,95.0,0.0,5,1,2,7,18,16,15,13,18,18,9,,,
UBCO,2019,W,POLI,101,,101,The Government of Canada,Lisvet Parra Montas;Maxime Heroux-Legault;Victor Sevilla Valenzuela,120,77.25,12.461874631,98.0,1.0,3,2,3,1,10,10,13,23,22,20,13,,,
UBCO,2019,W,POLI,303,,001,Federalism in Canada,Maxime Heroux-Legault;Victor Sevilla Valenzuela,47,74.659574468,12.563363915,93.0,26.0,2,0,0,3,4,5,9,7,8,6,3,,,
UBCO,2020,W,POLI,101,,001,The Government of Canada,Maxime Heroux-Legault;Toney Bedell,126,78.857142857,13.495904141,95.0,0.0,4,2,1,5,3,6,12,17,32,22,22,,,
UBCO,2020,W,POLI,101,,101,The Government of Canada,Maxime Heroux-Legault;Toney Bedell,106,76.443396226,18.542656197,95.0,1.0,8,1,3,2,4,3,5,13,31,22,14,,,
UBCO,2020,W,POLI,464,N,001,Problems in International Relations: Seminar,Maxime Heroux-Legault;Toney Bedell,15,80.2,8.881763017,93.0,65.0,0,0,0,0,2,1,1,3,2,3,3,,,
UBCO,2021,W,POLI,202,,001,The Government of Canada,M.H. Mahmud;Maxime Heroux-Legault,45,83.0,12.857611824,99.0,42.0,2,0,1,1,1,1,4,4,4,11,16,,,
UBCO,2021,W,POLI,202,,101,The Government of Canada,M.H. Mahmud;Maxime Heroux-Legault,102,89.421568627,7.089856475,100.0,63.0,0,0,0,1,0,0,4,3,19,13,62,,,
UBCO,2021,W,POLI,441,,101,Quantitative Methods in Political Science,Maxime Heroux-Legault;Mehdi Mohamadian,18,76.722222222,19.726976321,97.0,11.0,1,0,0,2,2,0,1,2,3,2,5,,,
UBCO,2021,W,POLI,464,N,001,Problems in International Relations: Seminar,M.H. Mahmud;Maxime Heroux-Legault,10,81.8,6.303438215,87.0,68.0,0,0,0,0,0,1,0,2,1,6,0,,,
UBCO,2021,W,POLI,202,,001,The Government of Canada,Maxime Heroux-Legault,45,83.0,,99.0,42.0,,,,,,,,,,11,16,87.0,91.0,77.0
UBCO,2021,W,POLI,202,,101,The Government of Canada,Maxime Heroux-Legault,102,89.4,,100.0,63.0,,,,,,,,,19,13,62,91.0,94.0,84.0
UBCO,2021,W,POLI,441,,101,Quantitative Methods in Political Science,Maxime Heroux-Legault,18,76.7,,97.0,11.0,,,,,,,,,,,,82.5,89.5,68.3
UBCO,2021,W,POLI,464,N,001,Problems in International Relations: Seminar,Maxime Heroux-Legault,10,81.8,,87.0,68.0,,,,,,,,,,6,,85.0,86.0,78.0
UBCO,2022,W,POLI,202,,001,The Government of Canada,Maxime Heroux-Legault,52,86.7,,100.0,67.0,0,0,0,0,1,1,3,7,7,13,20,88.0,94.0,80.0
UBCO,2022,W,POLI,202,,101,The Government of Canada,Thomas Heilke;Maxime Heroux-Legault,102,88.7,,100.0,0.0,3,0,0,0,0,1,1,3,15,17,62,92.0,95.0,85.0
UBCO,2022,W,POLI,391,L,101,Special Topics in Political Science,Maxime Heroux-Legault,9,84.2,,90.0,75.0,0,0,0,0,0,0,2,0,2,4,1,87.0,88.0,83.0
UBCO,2022,W,POLI,441,,001,Quantitative Methods in Political Science,Maxime Heroux-Legault,8,55.5,,92.0,0.0,3,0,0,0,1,0,1,0,0,1,2,70.0,87.3,26.3
