Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2014,S,ASIA,329,,921,Gender in Southeast Asia,Thomas Hunter;Thomas Marshall Hunter Jr,90,79.11111111,11.42188363,96.0,0.0,,,,,,9,14,15,20,15,12
UBCV,2014,S,ASIA,390,,921,History of the Indian Ocean World,Thomas Hunter;Thomas Marshall Hunter Jr,48,85.25,7.05751448,96.0,70.0,0,0,0,0,0,,,5,12,12,15
UBCV,2014,W,ASIA,370,,001,"The Sanskrit Cosmopolis: India and the World, 200-1500 CE",Thomas Hunter;Thomas Marshall Hunter Jr,81,85.2345679,7.155891987,100.0,65.0,0,0,0,0,,5,5,,17,26,24
UBCV,2014,W,ASIA,390,,001,History of the Indian Ocean World,Thomas Hunter;Thomas Marshall Hunter Jr,52,83.71153846,6.475705847,93.0,63.0,0,0,0,,,,,6,13,17,10
UBCV,2014,W,SANS,102,,001,Introductory Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr,7,89.28571429,9.178131359,98.0,75.0,0,0,0,0,0,0,,,,,
UBCV,2014,W,SANS,200,,001,Intermediate Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr,7,90.28571429,6.550172662,96.0,78.0,0,0,0,0,0,0,0,,,,5
UBCV,2015,W,ASIA,304,,001,Survey of South and Southeast Asian Performing Arts,Thomas Hunter;Thomas Marshall Hunter Jr,45,83.2,5.75483986,94.0,70.0,0,0,0,0,0,1,5,5,11,17,6
UBCV,2015,W,ASIA,370,,001,"The Sanskrit Cosmopolis: India and the World, 200-1500 CE",Thomas Hunter;Thomas Marshall Hunter Jr,57,86.052631579,7.705334545,99.0,57.0,0,0,,,,,,5,15,11,22
UBCV,2015,W,SANS,102,,001,Introductory Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr,8,92.5,6.347102826,98.0,82.0,0,0,0,0,0,0,0,0,,,6
UBCV,2016,S,ASIA,390,,921,History of the Indian Ocean World,Guy Shababo;Julie Vig;Thomas Hunter;Thomas Marshall Hunter Jr,88,80.625,8.347774843,95.0,63.0,0,0,0,1,6,7,13,7,22,16,16
UBCV,2016,W,ASIA,304,,001,Survey of South and Southeast Asian Performing Arts,Thomas Hunter;Thomas Marshall Hunter Jr,52,83.48076923,6.983146054,96.0,65.0,0,0,0,0,1,1,6,8,11,14,11
UBCV,2016,W,ASIA,370,,001,"The Sanskrit Cosmopolis: India and the World, 200-1500 CE",Guy Shababo;Thomas Hunter;Thomas Marshall Hunter Jr;Zain Raza,106,85.66037736,5.850334614,95.0,69.0,0,0,0,0,0,2,5,10,21,35,33
UBCV,2016,W,SANS,300,,001,Introductory Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr,13,89.15384615,9.081539461,100.0,67.0,0,0,0,0,1,0,0,0,2,2,8
UBCV,2017,W,ASIA,390,,001,History of the Indian Ocean World,Oleg Benesch;Thomas Hunter;Thomas Marshall Hunter Jr;Zaid Soofi Salman;Zaid Soofi Soofi Salman,67,83.641791045,13.974762417,99.0,0.0,1,0,1,0,1,8,3,3,9,16,25
UBCV,2017,W,SANS,300,,001,Introductory Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr;Timothy Bellefleur,14,87.571428571,6.629935441,100.0,78.0,0,0,0,0,0,0,0,1,5,2,6
UBCV,2018,S,ASIA,304,,921,Survey of South and Southeast Asian Performing Arts,Harsimran Sachdeva;Roshan Aishwarya;Thomas Hunter;Thomas Marshall Hunter Jr,62,82.5,9.667844285,94.0,22.0,1,0,0,0,0,1,7,7,13,25,8
UBCV,2018,W,ASIA,304,,001,Survey of South and Southeast Asian Performing Arts,Harsimran Sachdeva;Sai Diwan;Sai Shreekant Diwan;Thomas Hunter;Thomas Marshall Hunter Jr,78,82.628205128,6.788280532,96.0,60.0,0,0,0,1,2,1,8,9,21,24,12
UBCV,2018,W,ASIA,390,,001,History of the Indian Ocean World,Thomas Hunter;Thomas Marshall Hunter Jr;Zaid Soofi Salman,61,80.016393443,10.12339173,100.0,53.0,0,1,0,1,3,8,10,7,6,13,12
UBCV,2018,W,SANS,300,,001,Introductory Sanskrit,Thomas Hunter;Thomas Marshall Hunter Jr,24,90.916666667,7.500241542,99.0,67.0,0,0,0,0,1,0,1,0,1,5,16
